text,label
"Kahit anong paninira nila, sorry po. Hindi magnanakaw si Mar Roxas. #RoxasRobredo  https://t.co/LaSk3u5pwH",0
#WantedPresident,0
Grace Poe i find your opening statement good but not great. #PiliPinasDebates2016,0
"Justin Bieber to Mar Roxas: ""DON'T KNOW IF YOU'RE HAPPY OR COMPLAINING"". Aguy ??????",0
"'Duterte, Miriam, Poe, Roxas, Binay'No matter who wins they will not fix your life, only Jesus can.?? ©",0
My president MAR ROXAS and my vice president LENI ROBREDO ay HINDI AATRAS SA LABAN!!!! #DaangMatuwid,0
"Soundbites...For Binay - May ginagawa, ramdam yung tulongFor Mar - Pinakamatino, di magnanakawFor Duterte - Disiplinado lahat#votersed",0
"if not Duterte, i will maybe go for Binay",0
Bakit si Dr. MDS ang last sa presidential candidacy? Dinaig pa sya ni Binay? Nakakatakot naman ata. MDS was better than Binay and Roxas.,0
Hindi mang-iiwan si Binay!Promise,0
CA junks Junjun Binay's petition vs 2nd suspension order https://t.co/OwdTGVfGuw | via Rappler,0
Selfie with VP Binay. @ SM Mall of Asia https://t.co/GSdzW3GDfS,0
Welcome VP Binay!,0
Hahantingin ka ni Mar Roxas,0
Perseverance level: Binay https://t.co/rZEqOVeyGn,0
Alan Cayetano not buying Binay’s defense https://t.co/fEUqXelLar https://t.co/gkWhQNswNh,0
CAN'T ACCEPT THE FACT THAT ROXAS AND BINAY HAVE HIGHER POINTS THAN MIRIAM DEFENSOR-SANTIAGO!!!,0
Binay condemns killing of fraternity brother in Batangas https://t.co/ma6jcQsu8B | @MJcayabyabINQ #VotePH2016 https://t.co/8YNSqDkdQd,0
Last 20 Minutes For The Presidential Town Hall Debate .. And I Guess Gagawin Nila Lahat Para sa Debate #PHVotePOE https://t.co/XgLc8fR7j3,0
Sumilao farmers campaign for LP bets Mar Roxas and Leni Robredo | @TriciahTerada https://t.co/YqRBpjfYQI,0
@keenopalarca HBD BINAY still feelin good bitch thank u Pres. Tolentino,0
@eursforever @carlaamae_ ano ba kasi ginawa Sa inyo ni binay? Hahahahaha,0
Hindi ako maka Binay pero may point yung add nya. Sino lang ba ang may nagawa? #Nohate ?,0
"@adriannpauljor sa lahat ng supporter ni Duterte na anti-Binay, napaka ironic niyo po",0
"Worst case scenario for #Duterte: if #Mindanao voters slack off, he might lose it. #Halalan2016 #DU30 #GracePoe #Mar https://t.co/gqLCTAUToJ",0
@kenjai_hot @lovipoe Mar Roxas,0
Ang sweet naman ni Poe. Di makabasag pinggan. ??  #PiliPinasDebates2016,0
Poe nalang o kaya Binay hahahaha!,0
@Markksanity ahahahaha kaya ibagsak si binay! ??,0
.@raggster that's the reason he decided to run YET he only attacks Mar. Not GPL not Binay. as if Mar is his only rival. How much??,0
"Aba Mar. Utak mo rin e no, naunahan mo si Binay. Gamit pa more ?PS: Ang gwapo ni DJ don https://t.co/kIii3kJN3w",0
"PPCRV Presidential candidate results: (PARTIAL) as of 10:30 p.m.1 - DUTERTE- 12,263,8022 - ROXAS-7,024,1063 -... https://t.co/A0N8QgSqK2",0
"Duterte 6.2 Million , Grace Poe 3.6M, Mar Roxas 3.454M as of 7:11pm",0
43 ballers exchanged for #RoxasRobredo while doing a palengke run. Secret! ?????????? https://t.co/dCT3Vtbidc,0
PROTECT PH DEMOCRACY,0
Roxas calls for unity. With his counterparts. Against an 'abominable threat'. Say the other three agree. But what if hands are for Binay?,0
OnlyBinay https://t.co/s6XNvBCt3j,0
@Jimparedes Binay said to the effect.. what does a lowly teacher know about running the country.,0
"It's raining in Tacloban. VP Binay to go around to meet residents, Yolanda survivors #PHvote",0
Daniel Padilla poses questions to Mar Roxas https://t.co/KtFp2PZda4,0
"Binay jokes: ""'Yung 4Ps, gagawin kong 5Ps! 'Yung panglimang P, libreng pustiso!"" Crowd laughs. #PHvote https://t.co/tnhZBqAEFe",0
"Napa?? ako sa news abt BINAY! 1. Pix nya w/ ""kana""chix 2. Q kng pano nya sinulot ang VP position? 3.P-NAY na raw if ever?? #BinayTVPatrolDay????",0
So Mr. Binay r u telling us that u're innocent about the issues? that u're just signing those contract w/o reading it well? #WantedPresident,0
#PilipinasDebates2016 https://t.co/Vze4m4w1qS,0
"@MisfitKiddo @momblogger ""look at Davao"" for Duterte is no more valid than ""look at Makati"" is for Binay",0
#OnlyBinayMagAangatSaTacloban,0
"In a night of punch lines, VP Binay had one of his own to throw but didn't… https://t.co/bjQx49cIek #Quezon #news",0
Wow. The Ombudsman thinks Binay will not win in the May elections! https://t.co/jZfuZDl0qh,0
"VP Binay, kung matindi ang traffic sa EDSA, bakit hindi mo inayos kahit papaano? Eh VP ka naman ng Pilipinas? Hindi kami tanga, Binay! ??",0
"Are you afraid of a Duterte presidency?Poe: ""I am actually worried and a little bit sad.""#BigSwitch2Miriam CNN Philippines",0
"""I'm not throwin' away my shot, I'm not throwin' away my shot"" -Binay not conceding #Ham4Halalan",0
@anggejabayns HAHAHAHAHAHA Taas kasi ng pain tolerance ni Binay kaya nakakatuwa siya.,0
"As of now: #Halalan2016 #Election2016 [Partial &amp; Legit]Duterte: 12,606,829Roxas: 7,290,234Poe: 7,142,072Binay:4,262,064MDS: 1,240,465",0
Bakit pangalawa na naman si Mar Roxas? Pero okay lang malayo siya kay Duterte ????,0
Voter files complaint after receipt showed Roxas instead of Duterte https://t.co/2VMu3F2DpQ,0
"In a night of punch lines, VP Binay had one of his own to throw but didn't… https://t.co/QAwr7XHj2s #Quezon #news",0
#ALDUBFixedMarriage,0
Traffic enforcer naman trip ni Mar Roxas ??????,0
"Kung si Binay, may commercial na Nognog, Pandak, Laki sa Hirap, may mas MATINDI pa diyan. :) #speedtip https://t.co/8M0dA7b5K1",0
Iboboto ko talaga tong si binay eh nakikita ko ang future ng bansa sakanya ????,0
Mar Roxas won it for me. #imho #MarWithAPlan  https://t.co/OPMLZVdMBJ,0
Yun yung 25% sa survey ni Mar Roxas HAHAHA https://t.co/kSIPKRqjXc,0
Mar Roxas will be best for the economy - The Standard https://t.co/5uy73dU91R Ituloy na natin ang pagiging Asia's Bright Spot. #SwitchToMAR,0
"VP Jejomar Binay at Sen.Miriam Santiago,dadalo sa Presidential Forum ngayong araw. #BilangPilipino #aksyonsaumaga https://t.co/n1Ly0Z3Zpj",0
No worries kung si Binay ang mananalo! #binayforpresident,0
"VP Binay hits Philippine team vs China in The Hague; pushes for bilateral talks because ""PH needs China's money"" https://t.co/mBslKB6X7N",0
"Ilagan: Some voters said they voted for Binay, but says receipt showed vote for Roxas. @PhilippineStar #BilangPilipino",0
@abbycerres Binay mode ??,0
RT @iamkarendavila: Abi Binay runs for Makati Mayor on #ANCHeadstart now! Check out her T-shirt! https://t.co/EXMTusCL6H,0
Take note! Wala pa sa gobyerno si Grace Poe nung nabili niya ang mga ari-arian sa ibang bansa. Kaya hindi niyo... https://t.co/j6fhV1g5tK,0
LP denies being source of anti-Binay ads https://t.co/8CEWkToCYO https://t.co/rlGtjmoOCq,0
"Pero if I'd choose between them, I'd prefer Binay. At least kita ang output",0
NO TO MAR. NO TO BINAY. YES TO I DON'T KNOW.,0
naging binay na yung kulay ko anobayannnn grrr,0
"If you doubt Duterte, look at Davao.""  "" Marcos Jr, look at Ilocos.""  "" Poe, you have nothing to look at.""  "" Roxas, I'm with you.",0
@alden_ism @AldenDefender @ngdahilsaaldub korek. Hahaha. Kasalanan na ni Binay yan.,0
"Why wait? UNA should join 75 solons to override veto ""@PhilstarNews: Binay camp vows SSS pension hike if elected https://t.co/k5m3Ajx24G""",0
SEÑERES: 11K,0
"Ang Pangulo ko ay si MAR ROXAS. I-share mo 'to sa 25 na tao within 30mins... Magkakaroon ka ng SOBRE, wag kang... https://t.co/tXcvApN5lI",0
"Kay Binay, Gaganda ang Buhay ng Sambayanang Pilipino! @nancybinay Many issues throw to him. In aid of election. https://t.co/o5LTjJEc13",0
@MARoxas @lenirobredo,0
Wait nag aral si Poe #PiliPinasDebates2016,0
Mar Roxas visits vote-rich Pangasinan again | alexisbromero,0
"His pal shot dead, Binay vows some serious crimefighting; to name Honasan anti-crime czar https://t.co/Yk73HOujnX https://t.co/qP5jLZzpPh",0
Daniel padilla does have a point tho I think the people just reacted badly because he was supporting Mar Roxas.,0
@AngeloJawili hala di naman dahil kay binay hahahaha :/,0
"The P2.2B Makati carpark project was completed in 5 phases&amp;1 design phase, spanned through the terms of  Binay, Sr. to  Binay, Jr as mayors.",0
#NogNogHambog,0
at di tulad nang iba marami nang nagawa. yan si binay my baby.? #binaygaming https://t.co/W2mmPvUHmM,0
"@vainsantos si Daniel Padilla daw, kay Mar Roxas",0
Liberal Party standard bearer Mar Roxas was Secretary of the Department of Transportation and Communications... https://t.co/IT8NVzZPJ9,0
"It's funny how the dispute between Roxas, Binay, and Duterte never ends while Poe and Miriam sits quietly in one corner minding their own.",0
Gusto ko man manalo si Leni pero tingin ko nandun pa din ang Aquino-Roxas power kapag VP siya. Sunud-sunuran lang siya if ever #Halalan2016,0
but bruh i'd choose duterte over mar roxas anyday???!!!,0
"RT @kokiksmendoza: Roxas - Takot sa panguloPoe - No exp, lvl 1 langBinay - Idol ko, makunat na makunatSantiago - Pick-up lineDuterte - …",0
Investors wary of a Binay win–EIU https://t.co/7RGCJhbmMu,0
#OnlyBinayPriority4Ps,0
"Grabe, Mr. Mar Roxas show some balls... Roxas to Poe #ALDUBLoveLock",0
"With the STAGNANT 15% on surveys, the @Iglesia1914 ni Cristo INC will NOT VOTE #PHVoteRoxas, @Politiko_Ph! They'll vote #PHVotePoe! #PHVote",0
THE STANDARD: UPDATE: Binay denies Nielsen Phils. report that he is the biggest TV ad spender among presidential candidates.,0
Mar will take us to the top and Leni will remind us to keep our feet on the ground. #bayangmatuwid #roxasrobredo2016,0
"Puro binay, srsly",0
iboboto ko si binay kase may cake parati dito pag birthday ng lola ko. HAHAHAHAHA,0
Yan ang Boy Scout! Yan si Binay! https://t.co/JbiKh3x8ae,0
Ano namang problema kung iendorse ni Dj si Mar? Kesa kay Binay Hahahaha #PSYPagyanig,0
@ABSCBNNews for Binay:Ano laman ng envelopes? (from https://t.co/TBWXxxqxUS) #Halalan2016 #HalalanHugot #truthpls https://t.co/wQRy3UdhTE,0
[NEWS] Binay says more Filipinos are living in poverty  https://t.co/7BiwU9UE1d | via Manila Standard,0
@momblogger and the wife is for Binay naman kaloka!,0
"Binay, Gringo visit vote-rich Rizal: Vice-President Jejomar Binay and his running mate Sen. Grin... https://t.co/FYwHpbekkO (via ABS-CBN)",0
"Binay: Who owns Hacienda Binay? Do Antonio Tiu (""I'm not his DUMMY"") or his GODFATHER? https://t.co/8pkr7D0X6A",0
Sinong na-LSS sa campaign song ! Ni binay ? Kasi ako oo . Only Binat,0
Talks over. That was interesting and i have a better opinion of Mar Roxas. Not sold but he's more capable than i thought.,0
#BREAKINGNEWSNOW:(DEVELOPING)VP Binay is now campaigning in Cavite. | @Jorge_Carino #FlashTweet #FirstOnTwitter #OnlyInThePhilippines,0
Manny Pacquiao leads Senate bets of Binay’s UNA party — source https://t.co/fEUqXelLar https://t.co/0r1sF66tu9,0
"#TV5Aksyon | TV ad kontra VP Binay, lumabas kamakailan. Ulat ni @jv_arcena #news5aksyon",0
"If totoo tlga un rumors about Abs na mgrrelease sla 2day ng black propaganda against Du30 worth 20m. All i can say is, WHAT A WASTE OF MONEY",0
#Binay on #PHBizCon: next admin should instill a sense of urgency in all gov't processes. @manila_bulletin,0
"DUTERTE. KUNG SI ROXAS, E ALAM NA https://t.co/6tuvcKCeU4",0
Sama ka sakin kasi hindi ka nila sasamahan sa lahat. HAHAHA!,0
Duterte running = Binay Winning?,0
#OnlyBinayUNAsaIlocos,0
Enrile: Ano ba 'yung sila at 2 na sinabi mo [na ikaw na ang bahala]? Purisima: Those were Mar Roxas and OIC police dep. dir. gen. Espina.,0
"@inquirerdotnet @VPJojoBinay @MJcayabyabINQ Pagpalain po kayo ng Diyos VP Binay, wag po kayo mag sawa na tumulong. #OnlyBinayNangabakIlocos",0
Ay. Inere din po sa GMA &amp; TV5. Kaya please lang.,0
"@giaaroxas Yung nabasa ko kapag blanko, matic kay Roxas tapos pag si Duterte, kay Roxas din. Ewan ko lang sa lahat.",0
Process of elimination. I am not voting for Binay.,0
"@COMELEC @bangsamoro_ @cnnphilippines kndly investigate on this which happens in Tamparan, LDS. They shed Duterte, Roxas printed on receipt.",0
Nag-SONA na ba si Binay kanina?,0
h…,0
"BAKIT SI MAR, kasi hindi si duterte, hindi si poe, hindi si binay at hindi rin si santiago.",0
NAG DECLAIM NA SI BINAY,0
2015/11/11 10:36 PHT #trndnl htt…,0
Kung pwede lang akong bumoto Poe at Cayetano ang iboboto ko. Hoho. ???????? #AnimoAflame,0
Ayaw ko makita mukha ni roxas katabi ang mukha ni duterte HAHAHAHAH,0
Santiago or Duterte? Hmmm. They're both good.,0
#SCAdik,0
A validation of DAANG Matuwid contrary to claims of critics Binay has a higher NO or SMALL TRUST compared to PNoy https://t.co/LvsiV2LzQP,0
Mar Roxas  5k mo kapalit ng anim na taon na kagaguhan niya sa palasyo. nfw! https://t.co/JHebQQ4A1Q,0
".@MiriamLines Grabe ka naman kay Pareng Binay, pero may point ka.",0
Muntik ko mkuha yung tshirt ni Binay huahua,0
"Pareho na kayo ni Binay ng depensa. ""Paulit-ulit na lang; may mga naninira etc"". Fact remains there are questions you both need to address.",0
"Boy Abunda: kaibigan,usap tayo.Mar Roxas: Sen  poe, mag-usap tayo.",0
Nasa atin na ang momentum. Handa na ang makinarya at ang silent majority. #RoxasRobredo SA INANG BAYAN https://t.co/rx80d2VNwF,0
"Dear binay, umuulan na naman, alam mo na gagawin mo ha hahahah.",0
Honasan sa umano'y farm ni Binay sa Batangas: Di ko siya natatanong tungkol doon. #DZMMTeleIkawNaBa #Halalan2016,0
Binay na yan,0
"3 debates. Rogelio pa rin damit ni Binay. Si Poe yung puti pa rin. Last na ito, focus na sa issues, wag personal life#PiliPinasDebates2016",0
Pwede bang Duterte-Santiago nalang? Wag na yan si Cayetano!,0
Para kang si Mar Roxas. Papogi ng papogi sa harap ng camera. Kapag wala ng camera wala na. Galing mo eh,0
Puro kayo sandro marcos! Bakit hndi nalang kayo sa anak ni binay.,0
Di bagay kay Mar ang magmura pero yung rally na iyon ay rally ng mga galit kay GMA. Si Binay now friends na w/ GMA. https://t.co/04kv2lRPbF,0
Vice President Jejomar Binay's and other UNA candidates' motorcade to start in a few.,0
Dami haters ni fafa Mar Roxas ah ????,0
"I VOTE ROXAS #Halalan2016 Mar Daang Matuwid RORO RISING Lord, we lift everything to You.",0
"That debate was heated! But in the end, we have one goal in common: to help Binay become the President in 2016! #Binay2016 @vanedeveyra",0
PH VOTE DUTERTE,0
"DAILY TRIBUNE Headlines [Tuesday - 02.16.16]:-Binay keeps SWS poll lead-Marcos gains, ties with Chiz in VP... https://t.co/sZEgfVnOEt",0
mahahati votes para kay Santiago o Duterte tsk,0
Hindi ba pwedeng Duterte for President then Santiago for Vice? Or vice versa.... goshhhhh,0
TheSweetest YlonaGarcia https://t.co/WIGv6sSemf,0
"Toni: ""Ano ang katangian niyo kung kaya't dapat kayong maging Big Winner?""Binay: ""Nognog, pandak, at laki sa hirap.""?",0
Gaganda ang buhay kay Binay #MTVStars Taylor Swift,0
"Toni: ""Ano ang katangian niyo kung kaya't dapat kayong maging Big Winner?""Binay: ""Nognog, pandak, at laki sa hirap.""",0
"VP Binay presents 3 of UNA's senatorial line-up (Kiram, Langit, Montaño). #BilangPilipino @mongualvez https://t.co/v9Zs1uwqgc",0
"@chankpc haha yeah, some people say that. I don't why but I haven't said anything about Grace Poe. Norzagaray, Bulacan is my hometown.",0
Binigyang-diin ng Malacanang na batay sa ebidensya at walang... https://t.co/zCAqT8WO0Z,0
"#TV5NewsAksyon Poe, hindi raw ipagpapalit ni Chiz kay Binay https://t.co/PkX8uFYoHQ",0
"Mar Roxas, Leni Robredo #iVoted",0
Duterte announces alliance with Cavite's Jonvic Remulla - GMA News https://t.co/aNxT2wIFuR #Cavite #news,0
Honasan belies crowd at Sinulog booed Binay https://t.co/tcNk64d3ph via @gmanews,0
When freaking Binay admitted his sin lol http://t.co/yUAEmcHDnd,0
Yan si binay https://t.co/Qk2iuE0j4F,0
"Roxas just pushed the panic button. But is it too little, too late to stop Duterte? #PHVote #Halalan2016",0
Duterte is giving us manyaks a bad name :(,0
Ayaw mo kay Duterte?? Si Grace Poe ba ang iboboto mong presidente? o si Binay o si Mar Roxas?  eto panoorin mo... https://t.co/aUOmPv21AA,0
"Day 3. VP Binay hits PNoy's conditional cash transfer program,  cites ADB study saying 30 percent of… https://t.co/lbtDHkg86X",0
@dzbb @gringo_honasan #IkawNBaHonasan bakit ka tumakbo biang ka tandem ni Binay n akusado sa maraming katiwalian,0
@MsRhodoraSaile pnasabe ko na kay lolo binay otw na si mcdo hihihihihi,0
Read here to know his reason: https://t.co/EjJ8kbXs6o,0
Binay or Duterte? — Pwede or? https://t.co/T9PWYSFliF,0
[TOP STORIES] Binay bucks VAT hike from 12 to 14% https://t.co/J2fUbfWeus | via Journal Online,0
"Poe- unprepared, reading foundling narrative; Duterte - missed on Marcos history; Binay - promised the heavens. https://t.co/BRbtoXgVLF",0
#OnlyBinayPriority4Ps,0
Puro lang kau paninira alam nyo kasing npakalakas ni VP Binay dba ? #OnlyBinayParehoTayo,0
repost from my fb acct: 'dapat VAT na lang alisin ni Binay. para damay lahat.. walang IF/ELSE syntax error!',0
#PiliPinasDebates2016,0
"LET THE PEOPLE DECIDE Ayg pag-apil2 Pnoy ug Mar Roxas kay di mo people, Animals mo. gets? chos hahahaha",0
@tatancast @mgvtrb agree. aligning yourself not only with binay but also with poe says a lot about your flawed character...,0
@SoWhatsNews matalino publicist ni Binay. Clap clap. Ipagpatuloy yan.,0
You voted for Duterte but your vote is credited to Roxas phenomenon explained by Ateneo IT... https://t.co/IjvMAzDEV4,0
Makaulit ang political ad ni binay! Why is it shown several times?!? ????????,0
Why not diba? #WalangMaiiwanKayPoe #PoeForPresident #LeniIsMyVP #RobredoNaTayo https://t.co/Zug90gJCF8,0
"Binay visits LP mayor in Parañaque, accuses LP of vote-buying https://t.co/ludwDocHMI https://t.co/d945GsQoO3",0
Still Praying for Mar Roxas!??#Eleksyon2016 #ALDUBinITALYDay1 #DapatTama  https://t.co/imahztECOh,0
"@maviktoryaaa Meron akong kakilala talagang maka-Binay. Kung hindi lang mas matanda sa akin, pinatulan ko na. Hahaha.",0
Binay bares 5 UNA guest bets https://t.co/YL0OLN9Fjd,0
